"","Binomial","mean_slope","mean_abundance_change","median_abundance_change","mean_temporal_shift","n_populations"
"4092","Ranoidea_aurea",0.106763326706602,0.986486486486486,0.986486486486486,4,1
"4093","Ranoidea_australis",0.153920740026871,60.6385628724683,60.6385628724683,7,1
"4094","Ranoidea_dahlii",-0.000507304501208021,-0.540540540540541,-0.540540540540541,15,1
"4095","Ranoidea_genimaculata",-0.281111823920667,-0.49811328273408,-0.49811328273408,1,1
"4096","Ranoidea_nannotis",-0.477121254719343,-1,-1,1,1
"4097","Ranoidea_rheocola",-1.08865764886576,-0.945679111111111,-0.945679111111111,1,1
"4098","Raphicerus_campestris",-0.0169890059182016,0.336144392881125,-0.451271186440678,11.4888888888889,45
"4099","Rastrineobola_argentea",0.0377388530490357,2.99669742038189,2.99669742038189,12,1
"4100","Rattus_colletti",-0.063458274583817,-1,-1,14,2
"4101","Rattus_norvegicus",-0.0103216907778927,Inf,Inf,2.75,4
"4102","Rattus_rattus",-0.0505988295808705,Inf,-0.11022948018205,3,3
"4103","Rattus_tunneyi",-0.0426831164158964,-0.942857142857143,-0.942857142857143,5,1
"4104","Recurvirostra_americana",0.00181383547717291,0.358089639670429,0.0849673202614378,43.3333333333333,3
"4105","Recurvirostra_avosetta",0.050684446615193,Inf,1.12562218535198,17.04,25
"4106","Recurvirostra_novaehollandiae",0.0143800951782894,1.21821519726875,-0.867920254813154,19.5,4
"4107","Redigobius_bikolanus",0.0281471627143883,1.3400552577719,1.3312101910828,5,3
"4108","Redigobius_chrysosoma",0.0350753608736192,1.89655172413793,1.89655172413793,4,1
"4109","Redigobius_dewaali",0.0142042999202532,26.25,26.25,8,1
"4110","Redunca_arundinum",0.0102663249261285,7.21650367439231,0.721311475409836,19.6,5
"4111","Redunca_fulvorufula",-0.00861845081651727,-0.330921868540719,-0.330921868540719,18.5,2
"4112","Redunca_redunca",-0.034295149656153,Inf,-0.708104395604396,15,12
"4113","Regulus_ignicapilla",0.00568478238025198,0.198149543333333,0,22,3
"4114","Regulus_regulus",-0.00422955332838516,-0.140549673788669,-0.40356554,18.7142857142857,7
"4115","Regulus_satrapa",0.00349020137639629,2.38011510371273,1.59261505931697,42.75,8
"4116","Reinhardtius_hippoglossoides",0.00398948541716215,20.3210257590758,1.47542945307382,23.3333333333333,33
"4117","Reithrodontomys_megalotis",0.0640755362930153,16.0899632802938,1.84883720930233,5,3
"4118","Remiz_pendulinus",0.0226475638639524,-0.140063275613276,-0.09335,14,6
"4119","Remora_remora",0.0602059991328045,Inf,Inf,4,1
"4120","Rena_dissecta",-0.0107510712737214,-1,-1,6,1
"4121","Rentapia_hosii",0.0124218828512636,1.11666666666667,0.75,14,3
"4122","Retropinna_semoni",-0.0320841127569384,2.26052633944131,-0.184901277584204,3.55555555555556,18
"4123","Rexea_solandri",-0.0245854327058366,-0.805002075444526,-0.805002075444526,39.5,2
"4124","Rhabdamia_gracilis",-0.0180330293980711,Inf,Inf,13.3333333333333,3
"4125","Rhabdolichops_eastwardi",-0.00394240400331617,-1,-1,9.5,4
"4126","Rhabdolichops_electrogrammus",-0.00158159855541743,NA,NA,10,1
"4127","Rhabdomys_dilectus",0.0427519804209253,0.105263157894737,0.105263157894737,1,1
"4128","Rhabdophis_tigrinus",0.0485895179027109,0.5,0.5,4,1
"4129","Rhabdosargus_globiceps",0.106137910631058,12.2761904761905,12.2761904761905,8,1
"4130","Rhabdosargus_holubi",-0.0742037004480637,0.416141768705647,-0.279460966542751,8.125,8
"4131","Rhabdosargus_sarba",0.0376316877887141,Inf,3.74803509824509,8,4
"4132","Rhabdosargus_thorpei",-0.895757605971268,-0.988832487309645,-0.988832487309645,2,1
"4133","Rhabdotorrhinus_corrugatus",-0.221848749616228,-0.5,-0.5,1,1
"4134","Rhaebo_haematiticus",-0.0017755806708731,-0.9,-0.9,5,1
"4135","Rhagomys_rufescens",0.0620126620127543,Inf,Inf,1,2
"4136","Rhamdia_quelen",0.0167387306373736,-0.0816636690602763,0,9.16666666666667,6
"4137","Rhamphichthys_marmoratus",0.0012259314612451,Inf,Inf,9.5,10
"4138","Rhamphichthys_rostratus",-0.000308627009981608,Inf,-1,9.5,10
"4139","Rhamphochromis_longiceps",-0.0208131236614876,-0.350649350649351,-0.350649350649351,1,1
"4140","Rhaphiodon_vulpinus",0.00287966933017835,Inf,-0.0967741935483871,10.25,12
"4141","Rhea_americana",-0.00509045324020638,-0.395348837209302,-0.395348837209302,6,2
"4142","Rhegmatorhina_gymnops",0.347128449773505,2.95454545454545,2.95454545454545,1,2
"4143","Rhincodon_typus",-0.0558160324378145,Inf,-0.654545454545455,5,13
"4144","Rhinelepis_aspera",-0.0279044168985435,-0.142468284886625,-0.142468284886625,14.5,2
"4145","Rhinella_arenarum",-0.121650097973582,0.1001001001001,-0.666666666666667,2,3
"4146","Rhinella_dapsilis",-0.00834462925268655,-1,-1,1,1
"4147","Rhinella_diptycha",-0.903089986991986,-1,-1,1,1
"4148","Rhinella_granulosa",-0.524894036515688,-0.706293706293706,-0.706293706293706,1,1
"4149","Rhinella_henseli",-0.0484550065041244,0.291666666666667,0.291666666666667,1,2
"4150","Rhinella_icterica",-0.166334350804321,-0.2,-0.525,1,4
"4151","Rhinella_macrorhina",-0.409205524396575,-0.729166666666667,-0.791666666666667,1,4
"4152","Rhinella_margaritifera",0.0237834387455618,1.33333333333333,1.33333333333333,4,1
"4153","Rhinella_marina",0.00394227385326383,2.47561988827186,0.416079959192112,7,4
"4154","Rhinella_proboscidea",-0.0116412950567768,-0.62003745318352,-0.62003745318352,22,2
"4155","Rhinichthys_atratulus",0.00254605506802711,0.116666666666667,0.125,3,6
"4156","Rhinichthys_cataractae",-0.00290418492545317,0.225,0,3,5
"4157","Rhinoceros_sondaicus",0.0118414277143645,0.64264705882353,0.735294117647059,19.25,4
"4158","Rhinoceros_unicornis",0.0161506005727043,1.26500033894969,0.348739495798319,15.8,20
"4159","Rhinocheilus_lecontei",0.00333844397414895,0,0,19,1
"4160","Rhinochimaera_atlantica",-0.000221743501713537,-0.425964297099139,-0.425964297099139,5,1
"4161","Rhinochimaera_pacifica",0.00699282310833932,0.0328467153284671,0.0328467153284671,2,1
"4162","Rhinoclemmys_nasuta",-0.0234108117629734,-0.323863636363636,-0.323863636363636,6,1
"4163","Rhinolophus_euryale",0.0124967300443718,0.983445295730845,0.782609,21,3
"4164","Rhinolophus_ferrumequinum",0.014902009556567,0.220493169327276,-0.056,19.8888888888889,9
"4165","Rhinolophus_hipposideros",0.0155936940920073,1.9560477372478,0.939914,15.6153846153846,13
"4166","Rhinolophus_mehelyi",0.0316832855993894,-0.423728813559322,-0.423728813559322,17,1
"4167","Rhinophrynus_dorsalis",0.0260630257711668,0.8125,0.8125,6.5,2
"4168","Rhinopithecus_avunculus",-0.0334984113127997,0.220835421888054,-0.5,8.6,5
"4169","Rhinopithecus_brelichi",2.46256850843435e-16,0,0,1,1
"4170","Rhinoplax_vigil",-0.176091259055579,-0.340425531914894,-0.340425531914894,1,1
"4171","Rhipidomys_mastacalis",0.0878936796354046,Inf,Inf,1,2
"4172","Rhipidura_fuliginosa",-0.00824451772006106,-0.202130228963385,-0.202130228963385,11.5,2
"4173","Rhipidura_rufifrons",-0.0278316123873625,-0.599415803268164,-0.47045608489501,18.3333333333333,3
"4174","Rhizoprionodon_porosus",-1.20817982970461e-13,NA,NA,2,1
"4175","Rhizoprionodon_terraenovae",-0.0434587589407442,Inf,Inf,16.5,2
"4176","Rhodeus_amarus",0.158652667701554,4.63705702102441,1.30844155844156,3.125,8
"4177","Rhodeus_sericeus",0.102446821488538,Inf,Inf,18,1
"4178","Rhodostethia_rosea",-0.00734360247242638,0.2,0.2,5,2
"4179","Rhomboplites_aurorubens",0.0771331674363548,3179723501.30415,3179723501.30415,49,1
"4180","Rhombosolea_tapirina",0.493648774855731,16.6546316557257,16.6546316557257,2,1
"4181","Rhonciscus_crocro",-0.0728844135920957,NA,NA,10,1
"4182","Rhyacotriton_variegatus",0.0215021425474269,Inf,Inf,10,1
"4183","Rhynchocyclus_brevirostris",-0.0240951662635192,-0.160189075630252,-0.160189075630252,2,1
"4184","Rhynchoedura_ornata",-0.0177774745067359,-0.13469387755102,-0.13469387755102,14,1
"4185","Rhynchophanes_mccownii",-0.0234249000114081,-0.954794510011445,-0.954794510011445,43,2
"4186","Rhynchotus_rufescens",0.0301029995663983,2,2,10,1
"4187","Rhyticeros_undulatus",0.653212513774966,4.2,4.2,1,1
"4188","Rhytiodus_argenteofuscus",-0.00390313752184266,-0.647058823529412,-1,9.54545454545454,11
"4189","Rhytiodus_microlepis",0.0223509861865525,Inf,Inf,9.54545454545454,11
"4190","Rineloricaria_castroi",0.0178158185569563,Inf,Inf,9.33333333333333,3
"4191","Rineloricaria_formosa",0.0164198179453072,Inf,Inf,9,1
"4192","Rineloricaria_phoxocephala",0.0046135462959776,3,3,9.66666666666667,3
"4193","Riparia_riparia",-0.0198878003424031,-0.664452274841679,-0.934803921568627,37.8666666666667,15
"4194","Rissa_brevirostris",-0.00139961606146633,-0.0706036459039178,-0.319594388582029,29.25,4
"4195","Rissa_tridactyla",-0.00476195899955216,0.269556503437089,-0.09,21.8,60
"4196","Rodriguesophis_scriptorcibatus",0.77815125038368,Inf,Inf,1,1
"4197","Roeboides_affinis",-0.0119476708368935,Inf,-1,9.54545454545454,11
"4198","Roeboides_biserialis",-0.00747053826296764,NA,NA,9,1
"4199","Roeboides_descalvadensis",0.151014419203624,0.663906241907652,0.711275979456923,1,4
"4200","Roeboides_dispar",0.00301543962196022,NA,NA,9.75,4
"4201","Roeboides_myersii",0.00479075817449866,Inf,Inf,9.54545454545454,11
"4202","Roestes_molossus",-0.00814873191487412,Inf,3,9.55555555555556,9
"4203","Rollandia_rolland",-0.0480588716352118,-0.875,-0.875,19,1
"4204","Rollulus_rouloul",0.00207797988557851,0.25,0.25,2,1
"4205","Romanogobio_albipinnatus",0.148083701157904,1.32053665768848,0.666666666666667,2.57142857142857,7
"4206","Ronquilus_jordani",1.31028367057837e-06,8.66666666666667,0,10,4
"4207","Rostratula_benghalensis",0.176091259055681,1.66666666666667,1.66666666666667,2,1
"4208","Rostroraja_eglanteria",0.00514256510392115,3.43037974683544,3.43037974683544,44,1
"4209","Rucervus_duvaucelii",0.0240964390544122,0.457343127806971,0.457343127806971,8.5,2
"4210","Rucervus_eldii",0.0543189327793774,33.6551724137931,33.6551724137931,27,1
"4211","Rupicapra_pyrenaica",0.0324094731119638,4.97034429089705,1.68936507936508,18.15625,32
"4212","Rupicapra_rupicapra",0.0153758434074947,Inf,1.09169491525424,24.5757575757576,33
"4213","Rupornis_magnirostris",-0.0203836974027369,0.0376811594202899,0.4,5.2,5
"4214","Rusa_unicolor",-0.0196932639817446,0.258018526875304,-0.0964578512283863,7.28571428571429,7
"4215","Rutilus_aula",-0.0998857159913372,-1,-1,18,1
"4216","Rutilus_basak",0.00891896341137308,2.2836059064586,2.2836059064586,27,1
"4217","Rutilus_rutilus",-0.0568140719036402,0.515910850761484,-0.203749651555354,6.55882352941176,34
"4218","Rynchops_niger",-0.0295859272266582,3.84518416206262,0.234254143646409,4.8,5
"4219","Rypticus_randalli",-0.0791812460475789,-0.2,-0.2,1,1
"4220","Saccostomus_campestris",0.999999999999422,Inf,Inf,1,1
"4221","Saccostomus_mearnsi",0.00314528160433107,0.215909090909091,0.215909090909091,10,2
"4222","Sachatamia_albomaculata",-0.00483491513223598,-0.92741935483871,-0.92741935483871,5,1
"4223","Sachatamia_ilex",0.00190184991720002,1.08133971291866,1.08133971291866,5,1
"4224","Sagamichthys_abei",5.73885491862089e-07,4.16666666666667,4.16666666666667,4.5,2
"4225","Sagittarius_serpentarius",-0.00371866516319637,-0.424154028369433,-0.664835164835165,27.6666666666667,6
"4226","Saguinus_fuscicollis",0.038051068798219,0.514818850936116,0.514818850936116,5,2
"4227","Saguinus_ursulus",-0.010184753330718,-0.39622641509434,-0.39622641509434,21,1
"4228","Saiga_borealis",0.0216267866178752,5.5,5.5,20,1
"4229","Saiga_tatarica",-0.0108190102707934,-0.116182501476404,-0.65,25.2,5
"4230","Saimiri_boliviensis",0.0783371750352298,0.9013631205488,0.9013631205488,3,2
"4231","Saimiri_collinsi",-0.0143347616982847,-1,-1,21,1
"4232","Saimiri_oerstedii",-0.0614419759155631,-0.475473484848485,-0.475473484848485,9,2
"4233","Saimiri_vanzolinii",0.0394599275291386,0.467213114754098,0.467213114754098,4,1
"4234","Salamandra_salamandra",-0.0260912919471039,-0.357169500737635,-0.382716049382716,14,3
"4235","Salamandrella_keyserlingii",-0.0191083819577634,-0.239263803680982,-0.239263803680982,33,1
"4236","Salaria_fluviatilis",-0.0880456295278322,-0.636363636363636,-0.636363636363636,2,1
"4237","Salilota_australis",-0.010380361683336,-0.45771144278607,-0.45771144278607,35,1
"4238","Salminus_brasiliensis",-0.00102747356140956,Inf,Inf,10.4285714285714,7
"4239","Salminus_hilarii",-0.0126052581109642,Inf,-1,9.83333333333333,6
"4240","Salmo_marmoratus",-0.0137048311464689,-0.0624881303242068,-0.297974675763722,13.4,10
"4241","Salmo_salar",0.021461155819107,4306.3658934597,0.583333333333333,13.1481481481481,81
"4242","Salmo_trutta",0.0124389845077143,Inf,0.05,11.6588235294118,85
"4243","Salpinctes_obsoletus",-0.00138989125947949,-0.221832358674464,-0.244444444444444,41,3
"4244","Saltator_fuliginosus",-0.004605517826117,-0.283161159964712,-0.415094339622642,16,3
"4245","Saltator_maxillosus",4.0462602806885e-17,0,0,1,1
"4246","Saltator_maximus",0.00238724874922827,0.285714285714286,0.285714285714286,13,1
"4247","Saltator_similis",-0.0666255611137171,-0.318650793650794,-0.375,4,3
"4248","Salvelinus_alpinus",-0.0180008950354029,0.423350817886892,-0.388888888888889,11.4285714285714,7
"4249","Salvelinus_confluentus",-0.0174063890817385,0.959313246367177,-0.333333333333333,12.5172413793103,29
"4250","Salvelinus_fontinalis",-0.0304302781148379,0.34049826498097,0,3.65384615384615,26
"4251","Salvelinus_malma",-0.0283697443368092,0.261982715300581,0.0526315789473684,6.42857142857143,7
"4252","Salvelinus_namaycush",-0.00875907921814081,0.513265384561635,-0.142955673431078,24.8333333333333,6
"4253","Sander_lucioperca",-0.0135698179803953,Inf,2.35294117647059,14.1875,16
"4254","Sander_vitreus",0.00672156446517623,1.60499916795582,0.310904064577495,17.2142857142857,28
"4255","Sapajus_apella",-0.00197108024562973,-0.09375,-0.09375,21,1
"4256","Sarcogyps_calvus",-0.0238003082698888,-0.462559263983591,-0.432731540385206,12,7
"4257","Sarcophilus_harrisii",-0.00951760922676584,Inf,-1,20.593984962406,133
"4258","Sardina_pilchardus",0.002305873817019,0.026816640254396,-0.300273209477797,15.4444444444444,9
"4259","Sardinella_albella",-0.0760610055214996,-1,-1,6,1
"4260","Sardinella_aurita",-0.041753592848509,-0.266844044770783,-0.170942991502351,6.75,4
"4261","Sardinella_brasiliensis",-0.025211707077518,-0.578680203045685,-0.578680203045685,15,1
"4262","Sardinella_lemuru",0.0374282795148505,0.0666666666666667,0.0666666666666667,6,2
"4263","Sardinops_sagax",0.0147099696565712,2.46126663864229,-0.1,16.1428571428571,21
"4264","Sargochromis_codringtonii",0.0783154809565575,4.90828710124827,1.5,10.6666666666667,3
"4265","Sarkidiornis_melanotos",0.116447043328733,0.336804265369069,0.738619676945668,3,3
"4266","Sarpa_salpa",-0.0835751539708881,-0.655859335972741,-0.749539594843462,7,5
"4267","Satanoperca_jurupari",0.00767706438394061,Inf,-1,9.54545454545454,11
"4268","Satanoperca_pappaterra",-0.0036707120497432,Inf,Inf,11.2,5
"4269","Satrapa_icterophrys",0.130642502755058,7,7,5,1
"4270","Saundersilarus_saundersi",-0.0104383111566793,-0.557692307692308,-0.557692307692308,15,1
"4271","Sauromalus_ater",-0.00128629685134236,-0.142857142857143,-0.142857142857143,16,1
"4272","Saxatilia_britskii",-0.238560627359785,-1,-1,2,1
"4273","Saxicola_rubetra",-0.00223503760424171,-0.379288187660052,-0.369070825211176,19.6666666666667,6
"4274","Saxicola_torquatus",-0.00703216606015429,-0.113433354427029,-0.0163934426229508,14.6,5
"4275","Sayornis_phoebe",-0.000382923538936597,0.367432362558492,0.536630036630036,41.3333333333333,9
"4276","Sayornis_saya",0.00279621057820015,1.59530557677617,1.66666666666667,40.2,5
"4277","Scapanus_orarius",0.0217652001445836,0.19047619047619,0.19047619047619,3,1
"4278","Scaphiopus_holbrookii",0.0256224156442207,3.22608543417367,1.05049019607843,6.75,4
"4279","Scaphirhynchus_albus",0.0103120830788347,-0.162782732643236,-0.331491699871799,4.33333333333333,3
"4280","Scaphirhynchus_platorynchus",0.097450283496284,0.580066445182724,0.580066445182724,2,2
"4281","Scardinius_erythrophthalmus",-0.206979690069841,-0.041961165978381,-0.338146406984553,5.11111111111111,9
"4282","Scarthyla_goinorum",0.0113913205834086,0.961538461538461,0.961538461538461,4,1
"4283","Scarus_altipinnis",-0.00833723967354101,-0.971800932829901,-0.971800932829901,6,1
"4284","Scarus_chameleon",0.0233176900769829,0.836408106219427,0.836408106219427,5.5,2
"4285","Scarus_coelestinus",-0.00372730819261753,-0.25,-0.25,26,1
"4286","Scarus_coeruleus",0.00677274073291079,0.6,0.6,26,1
"4287","Scarus_dimidiatus",0.0735689171286343,1.98,1.98,2,2
"4288","Scarus_dubius",0.000177636240750518,0.0667572551683977,0.0667572551683977,12,1
"4289","Scarus_flavipectoralis",0.109645823415617,0.344407894736842,0.344407894736842,1,2
"4290","Scarus_frenatus",-0.141673694251967,-0.310344827586207,-0.310344827586207,1,1
"4291","Scarus_ghobban",-0.176091259055705,-0.4375,-0.4375,1,1
"4292","Scarus_globiceps",0.0110333052126352,0.388440303657695,0.388440303657695,6,2
"4293","Scarus_iseri",0.0322425547628071,4.09697382181056,0.297467358817052,3.23684210526316,76
"4294","Scarus_niger",-0.0165992618194591,-0.0428571428571428,-0.0428571428571428,1,1
"4295","Scarus_psittacus",-0.260307486418038,0.770451805009608,-0.170588235294118,5,5
"4296","Scarus_rivulatus",0.293868134738651,1.7496012089665,1.7496012089665,1,2
"4297","Scarus_rubroviolaceus",-0.0751553817004905,-0.640788790558809,-0.775666772216945,9.5,4
"4298","Scarus_schlegeli",-0.0460008245496133,0.896037181996086,0.896037181996086,3,2
"4299","Scarus_spinus",-0.100370545117548,-0.245283018867924,-0.245283018867924,1,1
"4300","Scarus_taeniopterus",0.0175540839374737,2.79723715629729,0.080110497237569,3.13157894736842,38
"4301","Scarus_trispinosus",-0.020687781357976,0.916531393660851,0.339207677360511,4,4
"4302","Scarus_vetula",0.000254697047446804,0.343263321041099,-0.363636363636364,6,9
"4303","Scatophagus_argus",0.000888513250643476,-0.159312937516204,-0.126896551724138,8.25,4
"4304","Sceloporus_bicanthalis",0.251223752032658,0.78725554601041,0.78725554601041,1,1
"4305","Sceloporus_magister",0.100805056891532,0.287128712871287,0.287128712871287,1,1
"4306","Sceloporus_scalaris",0.163515328964879,4.04505494505494,0.642857142857143,2,3
"4307","Schiffornis_turdina",-0.000237675325890604,-0.27719298245614,-0.27719298245614,10,1
"4308","Schiffornis_virescens",-0.289495250925035,-0.689855072463768,-0.689855072463768,13,2
"4309","Schilbe_intermedius",-0.080873482743014,1.55568221902941,1.025,5.2,5
"4310","Schilbe_mandibularis",-0.0273092679283675,3.97873292965916,0.778584004003444,4,4
"4311","Schilbe_mystus",0.0118298683921657,8.91119997668977,3.33730513355178,8.75,4
"4312","Schizodon_borellii",-0.288396680667684,-0.408912105337919,-0.476272763116445,1,4
"4313","Schizodon_fasciatus",-0.00764030327873924,-0.0289255973796246,-0.566666666666667,9,12
"4314","Schizodon_nasutus",-0.0018106485833936,-0.812770378341631,-0.812770378341631,6,1
"4315","Schroederichthys_chilensis",-0.0100136573472974,-0.175309468049515,-0.175309468049515,1,1
"4316","Sciades_herzbergii",-0.644774730724292,-0.784253292238722,-0.784253292238722,1,1
"4317","Sciades_proops",-0.559308010906689,-0.75,-0.75,1,1
"4318","Sciaena_umbra",0.177507305484648,5.86666666666667,1.22222222222222,6.2,5
"4319","Scinax_fuscovarius",0.812913356642894,11,11,1,1
"4320","Scinax_ictericus",0.00266218360929654,0.0853658536585367,0.0853658536585367,4,1
"4321","Scinax_pedromedinae",0.00280809498296189,0.206896551724138,0.206896551724138,4,1
"4322","Scinax_staufferi",-0.0283933732705237,-0.702380952380952,-0.702380952380952,10,1
"4323","Sciurus_granatensis",-0.060090100723775,-0.128801452184123,-0.128801452184123,1,2
"4324","Sciurus_igniventris",0.00245122515009813,0.120080500894455,0.120080500894455,10,1
"4325","Sciurus_spadiceus",-0.0291816226116052,-0.305664194200944,-0.305664194200944,3,1
"4326","Sciurus_variegatoides",9.55407733108803e-06,0.709677419354839,0.709677419354839,1,1
"4327","Sciurus_vulgaris",-0.000315754700545993,0.352393947721825,-0.0811688311688311,3.9,10
"4328","Sclerurus_scansor",-0.653212513775025,-0.875,-0.875,1,1
"4329","Scolopax_minor",-0.00175566305601382,-0.349023873684142,-0.328805256082774,42.4,10
"4330","Scolopax_rusticola",0.00744913679522179,0.0589030206677265,0,8.66666666666667,3
"4331","Scolopsis_vosmeri",-0.0273463368735011,-0.864583333333333,-0.864583333333333,15.5,2
"4332","Scomber_australasicus",0.00712034035636388,0.466348241424229,0.466348241424229,24.5,2
"4333","Scomber_colias",-0.0102492329621879,-0.418079096045198,-0.418079096045198,29,1
"4334","Scomber_japonicus",0.0151832548241583,13.0954706577671,-0.22519635019635,25.8333333333333,6
"4335","Scomber_scombrus",-0.0283556674674019,12.1319715143712,-0.357708909208176,18.2222222222222,27
"4336","Scomberesox_saurus",0.000485891498169081,3.82528566917461,2.38224471021159,12,3
"4337","Scomberoides_commersonnianus",0.00865805623496648,-0.084712111184646,-0.084712111184646,18,1
"4338","Scomberoides_lysan",0.0125122346419332,3.42857142857143,3.42857142857143,1,2
"4339","Scomberoides_tala",4.25842328973592e-20,0,0,18,1
"4340","Scomberomorus_brasiliensis",-0.0465175844928535,-0.291139240506329,-0.291139240506329,3,1
"4341","Scomberomorus_cavalla",-0.0263396877164778,0.846590909090909,0.846590909090909,5,1
"4342","Scomberomorus_commerson",0.0551851204409026,3.7797481900623,3.7797481900623,11.5,2
"4343","Scomberomorus_maculatus",-0.0049552306879381,-0.222519046337582,-0.222519046337582,44,2
"4344","Scomberomorus_niphonius",-0.00812141991255663,-0.174855824682814,-0.174855824682814,16,2
"4345","Scomberomorus_semifasciatus",-0.00383096911088087,-0.780487804878049,-0.780487804878049,18,1
"4346","Scophthalmus_aquosus",0.0110985980028211,4.69216771211955,0.294010219346817,9.22727272727273,22
"4347","Scophthalmus_maximus",0.00871295984691137,1.17023981139911,1.17023981139911,36,2
"4348","Scophthalmus_rhombus",-0.000550708806462464,0.818181818181818,0.818181818181818,22,1
"4349","Scorpaena_guttata",-0.0148706467860289,-0.29271035378228,-0.29271035378228,22,1
"4350","Scorpaena_isthmensis",-0.602059991327614,-1,-1,1,1
"4351","Scorpaena_maderensis",0.0269416279590163,0.32,0.32,1,1
"4352","Scorpaena_plumieri",-0.176091259055579,-0.5,-0.5,1,1
"4353","Scorpaena_scrofa",-6.66658351768512e-15,NA,NA,2,1
"4354","Scorpaenichthys_marmoratus",-0.00667678718387782,-0.439098714285532,-0.407378219531517,31.5,4
"4355","Scortum_ogilbyi",-0.0427324622142397,-0.147783251231527,-0.147783251231527,3,1
"4356","Scyliorhinus_canicula",0.00359703238608412,-0.474683544303798,-0.474683544303798,19,1
"4357","Scyliorhinus_capensis",-5.68073604837271e-05,-1,-1,7,1
"4358","Scyliorhinus_retifer",0.00353836071505141,11.875,11.875,35,1
"4359","Sebastes_aleutianus",0.000549602726276334,0.803131318537806,0.603175794803909,18.8333333333333,6
"4360","Sebastes_alutus",0.00550988473389093,0.595867228967838,0.219227313566936,25.2222222222222,9
"4361","Sebastes_auriculatus",-0.00774613949481158,-0.480286738351254,-0.480286738351254,46,1
"4362","Sebastes_aurora",9.65619844257743e-06,3.15481143014736,1.23472668810289,10.3333333333333,3
"4363","Sebastes_babcocki",-0.00221385327374963,0.0530324919498061,-0.00540540540540546,9.71428571428571,7
"4364","Sebastes_borealis",-0.00147280456638548,-0.107041242066424,-0.186575052854123,14,5
"4365","Sebastes_brevispinis",0.00160473971879039,0.48417455236961,0.407724624208158,18.2,5
"4366","Sebastes_carnatus",0.00536695039108278,0.0252277505255782,0.0252277505255782,38,1
"4367","Sebastes_caurinus",-0.00059508465178484,Inf,-0.169014084507042,10,5
"4368","Sebastes_chlorostictus",-0.00719875411582344,0.499261760164124,-0.481684437845863,31.3333333333333,3
"4369","Sebastes_crameri",-0.00359898761065986,-0.0575330382369271,-0.406452103153036,17.3333333333333,6
"4370","Sebastes_diploproa",0.000129561623917196,2.97076652347269,1.33581338587956,14.8333333333333,6
"4371","Sebastes_elongatus",-0.000139403485611361,Inf,1.64945978391356,15.4285714285714,7
"4372","Sebastes_emphaeus",8.18619936346975e-06,6.73499053030303,5.45833333333333,9.25,4
"4373","Sebastes_entomelas",-0.00923674076307995,3.94445278875721,0.977467758303038,18,7
"4374","Sebastes_fasciatus",0.00371015803133992,0.339833361446122,0.15230253778158,30.25,4
"4375","Sebastes_flavidus",-0.000377229514194686,2.5142262299056,0.826668961406783,18.8333333333333,6
"4376","Sebastes_goodei",-0.000391743101945787,-0.185852835757959,-0.185852835757959,30,2
"4377","Sebastes_helvomaculatus",0.000113523185051041,0.827052262890656,0.480702547866727,11.3333333333333,3
"4378","Sebastes_jordani",-0.000862478059261971,2.32862079054353,-0.56687675070028,16.5,4
"4379","Sebastes_levis",-0.0065883049244273,-0.478512165563531,-0.478512165563531,48,1
"4380","Sebastes_maliger",-0.000737906757896041,2.27653958951859,-0.0469750889679716,8.6,5
"4381","Sebastes_melanops",-0.00389483755466099,1.30606714324487,0.391184573002755,22.5,4
"4382","Sebastes_melanostomus",-0.00365167403112351,-0.533908834039724,-0.541666666666667,23.3333333333333,3
"4383","Sebastes_mentella",-0.01381276922405,8.39061610707104,-0.344064821995465,21.8823529411765,17
"4384","Sebastes_miniatus",2.6014147935591e-06,0.642314990512334,0.642314990512334,7,2
"4385","Sebastes_mystinus",-0.0118149662616139,-0.577882827030378,-0.577882827030378,40,1
"4386","Sebastes_nebulosus",-9.28397759699571e-06,1.20871399132269,0.202898550724638,7.33333333333333,3
"4387","Sebastes_nigrocinctus",-2.76850748969572e-06,-0.609577114427861,-0.609577114427861,6,2
"4388","Sebastes_norvegicus",-0.0304150240537944,-0.430089343101738,-0.806899158605048,17.8235294117647,17
"4389","Sebastes_paucispinis",-0.0121672148686669,-0.467228207550455,-0.622521808088818,18,9
"4390","Sebastes_pinniger",0.00447125717136929,1.50484516502585,0.537126018742202,22,11
"4391","Sebastes_polyspinis",0.0106191672361566,0.90921308812539,0.90921308812539,43,2
"4392","Sebastes_proriger",0.000179816966502213,3.88197184774795,2.79647856250902,12.6,5
"4393","Sebastes_reedi",0.00609709388759747,2.57831891230655,0.694770544290288,13.4,5
"4394","Sebastes_ruberrimus",-0.00578203691815952,12.1462517872215,-0.364546198661467,15.5,8
"4395","Sebastes_rufus",-0.00727059737728293,-0.739922509863095,-0.739922509863095,15,2
"4396","Sebastes_saxicola",-2.27062663021063e-06,-0.690954944320637,-0.555555555555556,9.66666666666667,3
"4397","Sebastes_variabilis",0.0061212093338328,1.84451638127207,2.72085321905133,21.6666666666667,3
"4398","Sebastes_variegatus",5.36987776254958e-05,0.773680181607011,0.825757575757576,10.5,4
"4399","Sebastes_wilsoni",-0.000503197248105369,0.04763566346754,-0.454545454545454,12.6,5
"4400","Sebastes_zacentrus",0.00304244846048362,2.31280582608402,1.00502291555887,11,4
